Timestamp,Station ID,Freeway,Direction of Travel,Station Type,Samples,% Observed,Total Flow,Average Occupancy,Average Speed,Lane 1 Samples,Lane 1 Flow,Lane 1 Average Occupancy,Lane 1 Average Speed,Lane 1 Observed,Lane 2 Samples,Lane 2 Flow,Lane 2 Average Occupancy,Lane 2 Average Speed,Lane 2 Observed,Lane 3 Samples,Lane 3 Flow,Lane 3 Average Occupancy,Lane 3 Average Speed,Lane 3 Observed,Lane 4 Samples,Lane 4 Flow,Lane 4 Average Occupancy,Lane 4 Average Speed,Lane 4 Observed,Lane 5 Samples,Lane 5 Flow,Lane 5 Average Occupancy,Lane 5 Average Speed,Lane 5 Observed,Lane 6 Samples,Lane 6 Flow,Lane 6 Average Occupancy,Lane 6 Average Speed,Lane 6 Observed,Lane 7 Samples,Lane 7 Flow,Lane 7 Average Occupancy,Lane 7 Average Speed,Lane 7 Observed,Lane 8 Samples,Lane 8 Flow,Lane 8 Average Occupancy,Lane 8 Average Speed,Lane 8 Observed
2010-01-11 14:35:00,1108687,5,N,ML,40,100,437,0.1033,63.6,10.0,143.0,0.1146,73.4,1,10.0,125.0,0.1095,66.4,1,10.0,102.0,0.1041,55.9,1,10.0,67.0,0.0849,49.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 14:40:00,1108687,5,N,ML,40,100,487,0.1108,64.2,10.0,150.0,0.1187,73.5,1,10.0,147.0,0.125,66.8,1,10.0,114.0,0.1158,56.8,1,10.0,76.0,0.0837,51.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 14:45:00,1108687,5,N,ML,40,100,489,0.1104,65.5,10.0,153.0,0.11699999999999999,75.2,1,10.0,156.0,0.1278,68.7,1,10.0,109.0,0.1122,56.7,1,10.0,71.0,0.0847,51.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 14:50:00,1108687,5,N,ML,40,100,491,0.1089,66.6,10.0,175.0,0.1348,75.5,1,10.0,141.0,0.11800000000000001,68.4,1,10.0,113.0,0.1095,58.8,1,10.0,62.0,0.0731,51.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 14:55:00,1108687,5,N,ML,40,100,435,0.0965,67.0,10.0,149.0,0.1144,75.7,1,10.0,136.0,0.1097,69.9,1,10.0,95.0,0.0964,58.2,1,10.0,55.0,0.0655,51.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:00:00,1108687,5,N,ML,40,100,485,0.1135,64.9,10.0,161.0,0.1293,73.6,1,10.0,142.0,0.1185,69.0,1,10.0,116.0,0.124,56.2,1,10.0,66.0,0.08199999999999999,50.1,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:05:00,1108687,5,N,ML,40,100,484,0.1124,64.4,10.0,160.0,0.1259,73.9,1,10.0,138.0,0.1151,68.7,1,10.0,101.0,0.1127,54.1,1,10.0,85.0,0.096,51.8,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:10:00,1108687,5,N,ML,40,100,479,0.1081,65.4,10.0,162.0,0.1257,74.7,1,10.0,141.0,0.1183,68.4,1,10.0,104.0,0.1071,55.7,1,10.0,72.0,0.0813,52.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:15:00,1108687,5,N,ML,40,100,468,0.1012,66.6,10.0,147.0,0.1123,75.7,1,10.0,127.0,0.1047,69.0,1,10.0,118.0,0.1126,59.1,1,10.0,76.0,0.075,56.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:20:00,1108687,5,N,ML,40,100,503,0.1157,65.9,10.0,168.0,0.1333,74.2,1,10.0,151.0,0.1254,69.0,1,10.0,108.0,0.1186,55.9,1,10.0,76.0,0.0853,55.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:25:00,1108687,5,N,ML,40,100,489,0.1089,66.0,10.0,152.0,0.11900000000000001,74.4,1,10.0,145.0,0.1198,69.2,1,10.0,108.0,0.1102,56.8,1,10.0,84.0,0.0866,57.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:30:00,1108687,5,N,ML,40,100,507,0.1158,65.6,10.0,180.0,0.1444,73.3,1,10.0,144.0,0.1223,68.1,1,10.0,105.0,0.1117,55.9,1,10.0,78.0,0.0847,56.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:35:00,1108687,5,N,ML,40,100,530,0.1215,65.2,10.0,184.0,0.1482,72.7,1,10.0,161.0,0.13699999999999998,67.6,1,10.0,113.0,0.1148,57.1,1,10.0,72.0,0.086,53.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:40:00,1108687,5,N,ML,40,100,522,0.1144,66.3,10.0,177.0,0.1398,73.5,1,10.0,150.0,0.1248,68.5,1,10.0,109.0,0.1074,58.6,1,10.0,86.0,0.0856,57.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:45:00,1108687,5,N,ML,40,100,496,0.1076,67.7,10.0,165.0,0.1279,74.7,1,10.0,141.0,0.1138,70.2,1,10.0,121.0,0.1094,62.5,1,10.0,69.0,0.0792,55.1,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:50:00,1108687,5,N,ML,40,100,515,0.1141,67.1,10.0,163.0,0.1268,74.9,1,10.0,152.0,0.1265,69.4,1,10.0,122.0,0.1212,60.7,1,10.0,78.0,0.0818,56.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 15:55:00,1108687,5,N,ML,40,100,493,0.1081,67.7,10.0,167.0,0.1298,75.0,1,10.0,149.0,0.1243,69.1,1,10.0,111.0,0.1024,62.6,1,10.0,66.0,0.0761,54.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:00:00,1108687,5,N,ML,40,100,472,0.1046,67.0,10.0,143.0,0.1117,74.8,1,10.0,148.0,0.122,69.5,1,10.0,107.0,0.1046,61.4,1,10.0,74.0,0.0801,55.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:05:00,1108687,5,N,ML,40,100,518,0.1138,67.3,10.0,178.0,0.1415,73.9,1,10.0,147.0,0.1214,69.6,1,10.0,123.0,0.12,61.0,1,10.0,70.0,0.0723,56.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:10:00,1108687,5,N,ML,40,100,511,0.1097,68.0,10.0,176.0,0.138,74.3,1,10.0,140.0,0.1154,69.7,1,10.0,119.0,0.1105,62.7,1,10.0,76.0,0.075,58.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:15:00,1108687,5,N,ML,40,100,464,0.1059,66.5,10.0,150.0,0.12,73.5,1,10.0,128.0,0.1071,69.1,1,10.0,116.0,0.1155,60.9,1,10.0,70.0,0.081,55.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:20:00,1108687,5,N,ML,40,100,520,0.122,64.8,10.0,166.0,0.1353,72.2,1,10.0,154.0,0.1311,68.1,1,10.0,116.0,0.1278,56.8,1,10.0,84.0,0.094,55.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:25:00,1108687,5,N,ML,40,100,523,0.1148,66.1,10.0,173.0,0.1392,72.4,1,10.0,157.0,0.133,68.0,1,10.0,113.0,0.1125,58.5,1,10.0,80.0,0.0747,59.8,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:30:00,1108687,5,N,ML,40,100,490,0.1071,66.9,10.0,150.0,0.1177,73.7,1,10.0,129.0,0.106,69.3,1,10.0,119.0,0.1144,60.5,1,10.0,92.0,0.0902,60.8,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:35:00,1108687,5,N,ML,40,100,486,0.1076,67.0,10.0,159.0,0.1295,72.4,1,10.0,137.0,0.1148,68.9,1,10.0,116.0,0.1118,61.3,1,10.0,74.0,0.0741,60.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:40:00,1108687,5,N,ML,40,100,472,0.1048,66.5,10.0,145.0,0.11800000000000001,72.0,1,10.0,129.0,0.1113,67.6,1,10.0,125.0,0.1188,62.2,1,10.0,73.0,0.0713,61.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:45:00,1108687,5,N,ML,40,100,528,0.1227,65.1,10.0,169.0,0.1422,70.2,1,10.0,156.0,0.1349,67.0,1,10.0,120.0,0.1234,59.8,1,10.0,83.0,0.0901,58.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:50:00,1108687,5,N,ML,40,100,486,0.1129,64.6,10.0,160.0,0.1311,70.9,1,10.0,141.0,0.1224,66.6,1,10.0,119.0,0.1234,58.5,1,10.0,66.0,0.0749,56.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 16:55:00,1108687,5,N,ML,40,100,504,0.1113,65.9,10.0,157.0,0.127,71.7,1,10.0,152.0,0.1283,67.7,1,10.0,113.0,0.1097,60.3,1,10.0,82.0,0.0802,59.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:00:00,1108687,5,N,ML,40,100,416,0.09,67.3,10.0,131.0,0.1041,72.7,1,10.0,126.0,0.1037,69.1,1,10.0,102.0,0.0946,62.6,1,10.0,57.0,0.0577,59.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:05:00,1108687,5,N,ML,40,100,470,0.1062,66.3,10.0,138.0,0.1117,72.3,1,10.0,137.0,0.1139,69.2,1,10.0,108.0,0.1059,61.7,1,10.0,87.0,0.0931,57.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:10:00,1108687,5,N,ML,40,100,507,0.1159,65.6,10.0,158.0,0.1301,71.3,1,10.0,144.0,0.1217,68.6,1,10.0,124.0,0.1229,60.9,1,10.0,81.0,0.0889,56.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:15:00,1108687,5,N,ML,40,100,517,0.11699999999999999,65.5,10.0,164.0,0.1341,71.3,1,10.0,151.0,0.1303,67.4,1,10.0,120.0,0.1251,58.9,1,10.0,82.0,0.0785,59.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:20:00,1108687,5,N,ML,40,100,511,0.1106,67.3,10.0,164.0,0.1307,72.5,1,10.0,148.0,0.1213,69.3,1,10.0,114.0,0.1042,62.8,1,10.0,85.0,0.0864,59.8,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:25:00,1108687,5,N,ML,40,100,460,0.0994,67.8,10.0,145.0,0.1152,73.0,1,10.0,128.0,0.1063,69.4,1,10.0,106.0,0.1001,63.2,1,10.0,81.0,0.076,62.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:30:00,1108687,5,N,ML,40,100,432,0.0931,68.2,10.0,128.0,0.1019,73.1,1,10.0,126.0,0.1049,69.3,1,10.0,109.0,0.1036,63.2,1,10.0,69.0,0.0619,64.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:35:00,1108687,5,N,ML,40,100,395,0.0897,66.9,10.0,117.0,0.0951,72.2,1,10.0,132.0,0.1105,69.0,1,10.0,87.0,0.0956,58.8,1,10.0,59.0,0.0577,63.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:40:00,1108687,5,N,ML,40,100,440,0.0983,66.5,10.0,135.0,0.1093,72.0,1,10.0,126.0,0.1065,68.5,1,10.0,105.0,0.1029,60.2,1,10.0,74.0,0.0745,62.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:45:00,1108687,5,N,ML,40,100,398,0.0869,67.5,10.0,127.0,0.1014,72.5,1,10.0,119.0,0.0955,70.4,1,10.0,93.0,0.0909,60.9,1,10.0,59.0,0.0599,61.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:50:00,1108687,5,N,ML,40,100,439,0.0973,67.0,10.0,145.0,0.1167,72.3,1,10.0,120.0,0.1029,68.5,1,10.0,105.0,0.1052,60.4,1,10.0,69.0,0.0642,63.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 17:55:00,1108687,5,N,ML,40,100,408,0.0948,65.9,10.0,124.0,0.099,72.6,1,10.0,126.0,0.1052,68.8,1,10.0,95.0,0.1049,57.2,1,10.0,63.0,0.07,59.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:00:00,1108687,5,N,ML,40,100,384,0.0862,65.9,10.0,114.0,0.0922,72.2,1,10.0,112.0,0.0948,68.3,1,10.0,101.0,0.0988,59.5,1,10.0,57.0,0.0591,59.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:05:00,1108687,5,N,ML,40,100,382,0.085,66.6,10.0,124.0,0.1003,72.0,1,10.0,116.0,0.0971,68.6,1,10.0,82.0,0.078,61.3,1,10.0,60.0,0.0645,58.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:10:00,1108687,5,N,ML,40,100,444,0.1005,65.8,10.0,141.0,0.1154,71.3,1,10.0,118.0,0.1003,68.1,1,10.0,114.0,0.1149,60.3,1,10.0,71.0,0.0715,60.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:15:00,1108687,5,N,ML,40,100,438,0.0988,65.9,10.0,145.0,0.1188,71.0,1,10.0,125.0,0.105,68.3,1,10.0,100.0,0.1056,58.4,1,10.0,68.0,0.0656,61.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:20:00,1108687,5,N,ML,40,100,343,0.0743,67.1,10.0,92.0,0.0718,72.8,1,10.0,100.0,0.0822,69.2,1,10.0,92.0,0.0836,62.4,1,10.0,59.0,0.0598,61.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:25:00,1108687,5,N,ML,40,100,215,0.0459,67.9,10.0,44.0,0.032,75.2,1,10.0,68.0,0.054000000000000006,70.6,1,10.0,67.0,0.0622,63.4,1,10.0,36.0,0.0352,62.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:30:00,1108687,5,N,ML,40,100,231,0.0495,69.1,10.0,44.0,0.0316,77.1,1,10.0,75.0,0.0592,71.6,1,10.0,72.0,0.0609,66.8,1,10.0,40.0,0.0463,59.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:35:00,1108687,5,N,ML,40,100,222,0.0483,69.4,10.0,58.0,0.0433,77.3,1,10.0,67.0,0.0526,72.3,1,10.0,56.0,0.0545,64.7,1,10.0,41.0,0.0429,59.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:40:00,1108687,5,N,ML,40,100,236,0.0489,70.8,10.0,64.0,0.0472,77.8,1,10.0,75.0,0.0572,73.7,1,10.0,61.0,0.0523,66.9,1,10.0,36.0,0.0389,59.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:45:00,1108687,5,N,ML,40,100,237,0.0505,70.2,10.0,59.0,0.045,77.0,1,10.0,78.0,0.0623,72.8,1,10.0,64.0,0.0583,66.4,1,10.0,36.0,0.0366,60.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:50:00,1108687,5,N,ML,40,100,212,0.0438,70.8,10.0,53.0,0.0384,78.1,1,10.0,73.0,0.0576,72.7,1,10.0,55.0,0.0491,66.6,1,10.0,31.0,0.0301,61.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 18:55:00,1108687,5,N,ML,40,100,216,0.0458,70.9,10.0,60.0,0.0438,78.6,1,10.0,73.0,0.0584,72.2,1,10.0,58.0,0.0534,65.9,1,10.0,25.0,0.0277,60.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:00:00,1108687,5,N,ML,40,100,218,0.0476,69.9,10.0,62.0,0.0465,77.9,1,10.0,75.0,0.0601,71.9,1,10.0,40.0,0.0431,62.5,1,10.0,41.0,0.0408,61.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:05:00,1108687,5,N,ML,40,100,209,0.0423,71.0,10.0,57.0,0.0413,78.6,1,10.0,70.0,0.0536,73.2,1,10.0,57.0,0.0502,64.6,1,10.0,25.0,0.0243,62.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:10:00,1108687,5,N,ML,40,100,270,0.0587,69.7,10.0,67.0,0.0498,78.2,1,10.0,80.0,0.0635,72.7,1,10.0,74.0,0.0683,64.6,1,10.0,49.0,0.0531,61.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:15:00,1108687,5,N,ML,40,100,213,0.0424,71.8,10.0,57.0,0.0412,78.9,1,10.0,69.0,0.0531,73.4,1,10.0,58.0,0.0487,67.2,1,10.0,29.0,0.0267,63.1,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:20:00,1108687,5,N,ML,40,100,237,0.0553,68.9,10.0,62.0,0.0479,77.1,1,10.0,75.0,0.0598,72.6,1,10.0,63.0,0.0708,61.1,1,10.0,37.0,0.0429,60.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:25:00,1108687,5,N,ML,40,100,234,0.0504,69.4,10.0,61.0,0.0455,77.2,1,10.0,73.0,0.0573,72.7,1,10.0,63.0,0.0541,64.6,1,10.0,37.0,0.0445,58.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:30:00,1108687,5,N,ML,40,100,224,0.0499,69.4,10.0,66.0,0.0487,77.6,1,10.0,78.0,0.0623,72.1,1,10.0,51.0,0.0522,62.1,1,10.0,29.0,0.0364,56.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:35:00,1108687,5,N,ML,40,100,215,0.0475,68.5,10.0,62.0,0.0461,77.5,1,10.0,65.0,0.0503,72.8,1,10.0,56.0,0.0573,60.5,1,10.0,32.0,0.0362,56.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:40:00,1108687,5,N,ML,40,100,216,0.0535,66.6,10.0,55.0,0.0393,78.7,1,10.0,68.0,0.0527,73.2,1,10.0,60.0,0.0741,55.3,1,10.0,33.0,0.048,53.1,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:45:00,1108687,5,N,ML,40,100,387,0.0832,68.1,10.0,136.0,0.1067,75.4,1,10.0,102.0,0.0807,72.6,1,10.0,92.0,0.0862,59.5,1,10.0,57.0,0.0592,56.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:50:00,1108687,5,N,ML,40,100,411,0.0988,65.5,10.0,148.0,0.12,72.5,1,10.0,126.0,0.1071,69.3,1,10.0,80.0,0.0972,54.3,1,10.0,57.0,0.0709,54.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 19:55:00,1108687,5,N,ML,40,100,452,0.1068,64.0,10.0,155.0,0.1262,71.2,1,10.0,132.0,0.1111,68.3,1,10.0,97.0,0.109,53.5,1,10.0,68.0,0.0809,54.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:00:00,1108687,5,N,ML,40,100,449,0.1094,62.6,10.0,148.0,0.125,69.2,1,10.0,138.0,0.1179,67.3,1,10.0,99.0,0.1206,50.9,1,10.0,64.0,0.0743,55.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:05:00,1108687,5,N,ML,40,100,483,0.1199,61.6,10.0,166.0,0.1382,69.0,1,10.0,141.0,0.1221,66.3,1,10.0,105.0,0.13,49.2,1,10.0,71.0,0.0893,53.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:10:00,1108687,5,N,ML,40,100,435,0.1077,61.6,10.0,149.0,0.1241,68.9,1,10.0,130.0,0.1089,67.3,1,10.0,97.0,0.1162,49.3,1,10.0,59.0,0.0818,50.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:15:00,1108687,5,N,ML,40,100,247,0.0536,64.6,10.0,77.0,0.0569,73.1,1,10.0,78.0,0.061,69.9,1,10.0,51.0,0.0518,52.7,1,10.0,41.0,0.0445,53.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:20:00,1108687,5,N,ML,40,100,214,0.0473,65.7,10.0,64.0,0.0482,74.4,1,10.0,69.0,0.0542,71.0,1,10.0,51.0,0.0525,54.5,1,10.0,30.0,0.0342,54.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:25:00,1108687,5,N,ML,40,100,232,0.0494,67.4,10.0,68.0,0.0516,74.9,1,10.0,74.0,0.0572,72.2,1,10.0,59.0,0.0524,59.5,1,10.0,31.0,0.0362,54.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:30:00,1108687,5,N,ML,40,100,216,0.0471,68.2,10.0,69.0,0.052000000000000005,75.4,1,10.0,73.0,0.0572,72.3,1,10.0,47.0,0.048,58.9,1,10.0,27.0,0.0311,54.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:35:00,1108687,5,N,ML,40,100,194,0.0444,66.1,10.0,48.0,0.0359,75.8,1,10.0,58.0,0.045,72.6,1,10.0,60.0,0.0648,57.1,1,10.0,28.0,0.0319,55.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:40:00,1108687,5,N,ML,40,100,212,0.048,67.1,10.0,53.0,0.0397,76.0,1,10.0,71.0,0.0546,73.1,1,10.0,59.0,0.0563,59.0,1,10.0,29.0,0.0413,52.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:45:00,1108687,5,N,ML,40,100,253,0.057999999999999996,67.7,10.0,78.0,0.0589,75.9,1,10.0,92.0,0.0724,72.6,1,10.0,49.0,0.0542,56.9,1,10.0,34.0,0.0464,51.1,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:50:00,1108687,5,N,ML,40,100,197,0.045,66.3,10.0,50.0,0.0374,76.1,1,10.0,69.0,0.0532,73.0,1,10.0,45.0,0.0496,55.7,1,10.0,33.0,0.0398,51.8,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 20:55:00,1108687,5,N,ML,40,100,197,0.0487,65.5,10.0,47.0,0.0351,76.3,1,10.0,70.0,0.0556,72.2,1,10.0,48.0,0.0477,57.0,1,10.0,32.0,0.0565,47.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:00:00,1108687,5,N,ML,40,100,199,0.0457,65.2,10.0,44.0,0.0337,75.7,1,10.0,70.0,0.0542,72.6,1,10.0,53.0,0.0568,56.2,1,10.0,32.0,0.038,49.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:05:00,1108687,5,N,ML,40,100,187,0.0444,64.0,10.0,43.0,0.0328,75.4,1,10.0,55.0,0.0437,72.1,1,10.0,53.0,0.0581,55.2,1,10.0,36.0,0.0431,50.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:10:00,1108687,5,N,ML,40,100,211,0.0481,65.6,10.0,52.0,0.0383,76.2,1,10.0,72.0,0.0585,70.9,1,10.0,56.0,0.0547,57.2,1,10.0,31.0,0.0409,50.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:15:00,1108687,5,N,ML,40,100,196,0.046,65.8,10.0,56.0,0.0423,75.9,1,10.0,61.0,0.0489,70.7,1,10.0,44.0,0.0392,60.2,1,10.0,35.0,0.0537,48.0,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:20:00,1108687,5,N,ML,40,100,171,0.0378,66.1,10.0,37.0,0.0273,76.3,1,10.0,62.0,0.0474,72.1,1,10.0,43.0,0.0457,58.5,1,10.0,29.0,0.0308,51.5,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:25:00,1108687,5,N,ML,40,100,216,0.0478,67.2,10.0,66.0,0.0497,76.0,1,10.0,66.0,0.0518,72.0,1,10.0,47.0,0.0446,59.7,1,10.0,37.0,0.0449,52.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:30:00,1108687,5,N,ML,40,100,160,0.0339,68.0,10.0,35.0,0.0255,76.6,1,10.0,57.0,0.043,73.1,1,10.0,42.0,0.0337,64.1,1,10.0,26.0,0.0336,51.8,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:35:00,1108687,5,N,ML,40,100,173,0.0421,66.6,10.0,40.0,0.0312,75.4,1,10.0,62.0,0.0499,71.8,1,10.0,46.0,0.0481,61.2,1,10.0,25.0,0.039,49.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:40:00,1108687,5,N,ML,40,100,177,0.0378,67.7,10.0,47.0,0.0349,75.8,1,10.0,53.0,0.0404,72.6,1,10.0,50.0,0.0418,64.4,1,10.0,27.0,0.0342,50.2,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:45:00,1108687,5,N,ML,40,100,184,0.0455,67.1,10.0,47.0,0.0349,76.0,1,10.0,66.0,0.0527,71.7,1,10.0,48.0,0.0487,61.9,1,10.0,23.0,0.0455,46.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:50:00,1108687,5,N,ML,40,100,160,0.0333,67.2,10.0,34.0,0.0245,76.8,1,10.0,54.0,0.0412,72.5,1,10.0,45.0,0.0401,63.1,1,10.0,27.0,0.0272,51.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 21:55:00,1108687,5,N,ML,40,100,142,0.0353,66.1,10.0,33.0,0.0249,76.3,1,10.0,49.0,0.0383,72.3,1,10.0,37.0,0.0423,59.3,1,10.0,23.0,0.0358,49.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:00:00,1108687,5,N,ML,40,100,137,0.0303,66.2,10.0,34.0,0.0254,76.1,1,10.0,43.0,0.0336,72.2,1,10.0,37.0,0.0361,59.4,1,10.0,23.0,0.0261,51.4,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:05:00,1108687,5,N,ML,40,100,156,0.0329,67.2,10.0,35.0,0.0259,76.2,1,10.0,54.0,0.0422,72.1,1,10.0,38.0,0.0333,61.5,1,10.0,29.0,0.0303,54.6,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:10:00,1108687,5,N,ML,40,100,148,0.0358,66.5,10.0,36.0,0.0263,76.5,1,10.0,49.0,0.0372,72.8,1,10.0,37.0,0.043,57.9,1,10.0,26.0,0.0367,52.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:15:00,1108687,5,N,ML,40,100,140,0.0328,65.8,10.0,25.0,0.0182,76.7,1,10.0,48.0,0.0387,71.6,1,10.0,45.0,0.0392,60.9,1,10.0,22.0,0.035,50.7,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:20:00,1108687,5,N,ML,40,100,144,0.033,66.0,10.0,34.0,0.0257,76.0,1,10.0,49.0,0.039,71.2,1,10.0,35.0,0.0362,59.4,1,10.0,26.0,0.031,52.1,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:25:00,1108687,5,N,ML,40,100,123,0.027999999999999997,66.7,10.0,30.0,0.0222,75.9,1,10.0,39.0,0.0311,70.9,1,10.0,38.0,0.0324,62.0,1,10.0,16.0,0.0264,50.3,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:30:00,1108687,5,N,ML,40,100,124,0.0282,65.8,10.0,29.0,0.0221,75.3,1,10.0,38.0,0.0308,70.3,1,10.0,34.0,0.0306,62.6,1,10.0,23.0,0.0294,50.9,1,,,,,0,,,,,0,,,,,0,,,,,0
2010-01-11 22:35:00,1108687,5,N,ML,40,100,98,0.0231,65.2,10.0,16.0,0.0118,75.4,1,10.0,36.0,0.0288,70.2,1,10.0,30.0,0.028999999999999998,61.8,1,10.0,16.0,0.023,50.3,1,,,,,0,,,,,0,,,,,0,,,,,0
